,x,y,z,cluster
179,7.046622464688026,0.0,-0.2611435327723738,1
180,6.472682100305553,0.0,1.6897848253018437,1
183,6.859848795141786,0.0,1.3035529747486088,1
187,8.171723901849804,0.0,0.4224869216632585,1
190,6.654540692797051,0.0,-0.30702773318708987,1
192,5.66721297469001,0.0,0.42382720982007605,1
195,8.368110450306595,0.0,-0.017103095483849695,1
196,6.827990946666265,0.0,2.370643895984996,1
199,7.992614666662581,0.0,2.4181800932292195,1
200,9.197832771944105,0.0,1.2036797121346607,1
201,6.561814821547203,0.0,1.608629657237417,1
207,7.061272910457071,0.0,1.665921791524645,1
214,8.226934524657892,0.0,-1.6357841192078326,1
215,6.376793960828726,0.0,-0.06699167368942172,1
216,6.305749769685875,0.0,0.06727023564289625,1
223,7.484859891970933,0.0,0.3341135909805395,1
224,7.75704319023518,0.0,-1.310970600627086,1
231,5.949916822956867,0.0,-0.16746180265888333,1
232,7.928010636571633,0.0,2.2695761518838538,1
236,7.123833993386371,0.0,0.0877576362651864,1
238,7.589377554024805,0.0,-0.16778903052367544,1
239,7.474635896512322,0.0,-0.9045134754257589,1
241,6.657044062274074,0.0,0.3333417060745997,1
245,6.516825009951148,0.0,1.8521345649404808,1
246,8.43705294578131,0.0,0.668561864850716,1
247,6.891389729091996,0.0,-1.15856642654655,1
250,8.619898763223874,0.0,1.0168344476177718,1
253,7.648312283821998,0.0,0.8115042348953552,1
259,6.485410372914209,0.0,1.2558193337212735,1
264,7.415263659275383,0.0,0.054831236223837565,1
265,7.206159128524442,0.0,-0.13864354132911527,1
269,8.717863018729222,0.0,0.7603837691379565,1
270,6.425969192022658,0.0,0.6344724573566727,1
271,6.782661584238242,0.0,1.4225627654957644,1
272,7.898578025474818,0.0,1.4183587296364077,1
274,7.604072249774844,0.0,1.4803428587234269,1
276,6.517729694432827,0.0,1.236532594918088,1
277,8.86653632998617,0.0,0.20036599667618488,1
279,6.285687222254697,0.0,1.4102796440275038,1
282,7.404210123941263,0.0,1.5207842524327466,1
288,5.396592007664664,0.0,1.9959238075268941,1
290,9.398988070945423,0.0,-0.6388581785169754,1
296,7.977279177198735,0.0,1.6146162656562644,1
297,10.24358094931874,0.0,0.9978580105473978,1
298,6.267920665535631,0.0,0.9815790958910477,1
300,7.535755642437523,0.0,1.428795240155575,1
305,6.742222457782393,0.0,1.3036332488375837,1
308,8.922909092312365,0.0,0.8533330107487579,1
313,6.799955886635656,0.0,-0.4209768285201325,1
318,9.1929604929806,0.0,1.3126992227132417,1
320,7.806940314008837,0.0,1.9507862844929265,1
323,8.064823464103803,0.0,0.6167288219513659,1
330,7.263035467630798,0.0,0.2570826449400515,1
334,6.367226070370239,0.0,0.7536965969481507,1
336,7.986670498849083,0.0,1.1054354416064471,1
337,8.612048169741582,0.0,-0.3208906440516175,1
338,7.868495708148076,0.0,0.32950917027005794,1
344,7.188814226873064,0.0,-0.12700306255245009,1
346,6.794747648902403,0.0,0.12904747408838602,1
348,5.9866406441375695,0.0,0.903826256210531,1
354,7.754646629727051,0.0,1.3325881996371405,1
355,9.629415575034633,0.0,0.20358272943207212,1
357,6.172811016981104,0.0,-0.8516892266053893,1
358,6.757510386530139,0.0,-0.408699081667931,1
360,6.477722854510164,0.0,1.1333240669459337,1
362,9.188100373412475,0.0,-0.5856001565881401,1
364,7.22127405838741,0.0,-1.292634914441015,1
365,7.776829053053386,0.0,-0.5006202656793426,1
372,6.96335915703474,0.0,0.8987157660738143,1
373,7.740677941593778,0.0,3.529122331852464,1
376,6.851575066494165,0.0,-0.16753712680079713,1
383,7.400261419397705,0.0,0.4937419249923673,1
384,5.897034822614626,0.0,2.1026028702327237,1
388,6.167672344257179,0.0,2.310935946491136,1
391,7.275173090964033,0.0,-0.25308122916833564,1
395,8.174432520104757,0.0,1.1246584378777538,1
399,7.074739393570138,0.0,-0.840323058301711,1
409,7.25653442676624,0.0,0.00826834662179654,1
410,9.036123108127889,0.0,0.9756326581582789,1
411,6.988026486283867,0.0,0.6240518026437579,1
414,7.594856728135408,0.0,0.4219868049311798,1
420,7.1140022979218696,0.0,2.133040141132878,1
425,8.203245082751433,0.0,1.0291871376597233,1
426,7.796506537405467,0.0,1.4900804381446322,1
429,7.0591561376487215,0.0,1.125374677674083,1
430,7.599264253739576,0.0,0.2650955572164729,1
431,7.385360562699452,0.0,0.7639197365591306,1
439,6.983623386980701,0.0,0.4265301158270047,1
443,6.519828521609212,0.0,0.35486427149806654,1
445,5.932665768957868,0.0,1.3317310542043663,1
448,7.3242416585020615,0.0,0.7094800923900487,1
449,7.460675926476664,0.0,0.2567503027401866,1
450,6.079037250297212,0.0,1.1026673732549959,1
460,7.98179400121305,0.0,0.8706784174358206,1
469,7.396867220478052,0.0,1.415171164343199,1
470,7.177997986695035,0.0,2.858351810820465,1
473,6.159924603264129,0.0,1.4770241897988083,1
476,8.584661030019046,0.0,1.9574000462117602,1
480,9.898969613822434,0.0,0.6808120109798308,1
481,6.637798750769446,0.0,-0.6122369668880874,1
483,7.379562483316606,0.0,0.4011770735289152,1
486,6.544332443779261,0.0,0.36012599575389914,1
490,7.282131960890124,0.0,0.6924932802273365,1
494,6.872084893182934,0.0,1.263368074638184,1
498,8.004022596166875,0.0,0.251838894992629,1
501,6.08908036660031,0.0,-0.1984322137445882,1
503,7.252454306241607,0.0,1.3037074896502474,1
507,7.583890642781471,0.0,1.0626890678864218,1
517,7.809039744865917,0.0,0.6564142504549018,1
518,7.529945142901176,0.0,0.9348663383929241,1
523,6.687006290090525,0.0,1.3612392971566716,1
526,6.177797213223,0.0,2.2871810268264303,1
527,9.471611549712183,0.0,-0.17541073814360775,1
529,6.1240784596132425,0.0,0.3635093767566009,1
531,7.942515622950301,0.0,0.004123764330881352,1
532,8.749478808621001,0.0,-0.1953774681851269,1
533,7.790889402795012,0.0,0.5226841926474324,1
535,6.55363939809422,0.0,1.8706105900230527,1
536,8.06505105060049,0.0,1.1386816738006402,1
540,7.488428260348334,0.0,-0.1756883835864581,1
547,7.2985110637443835,0.0,-0.6137349989688832,1
551,7.082715723615169,0.0,1.9772456947131882,1
552,5.3185761900009645,0.0,1.2107282623513322,1
553,7.250170244040694,0.0,-0.14781772344687416,1
555,6.822998181519249,0.0,0.2771401492853641,1
557,7.761268701225294,0.0,2.0005653658393596,1
561,6.457950988837974,0.0,0.5748832485333761,1
566,7.617174293179172,0.0,0.2518357337281836,1
568,6.355114823157311,0.0,0.7744268792407596,1
569,5.280549079625711,0.0,-0.6446112444341736,1
572,6.79018801695811,0.0,1.5676684956276752,1
592,7.766961582505598,0.0,0.5027362083843645,1
594,6.9030560092109345,0.0,-0.11820792716645578,1
598,7.299314661417142,0.0,0.010726249280453737,1
604,6.64113302867733,0.0,1.5707711402928164,1
607,7.472546260136331,0.0,-0.13469510877040936,1
611,8.825534225939062,0.0,1.0147381088430416,1
614,6.944341445163576,0.0,-1.3113192658645616,1
622,6.6128122822934285,0.0,-0.2857109296820155,1
623,7.067536820142861,0.0,0.12380780494441573,1
629,9.587855132457948,0.0,1.1710442435482378,1
639,6.673038568940393,0.0,1.7332546241591116,1
640,7.1023782219531615,0.0,1.1605046444081704,1
641,5.862039416395147,0.0,1.605294190921164,1
642,7.022149527353769,0.0,0.6002763118726753,1
645,8.127114259505827,0.0,1.0877341151439905,1
648,6.502814386405729,0.0,1.3255070699380822,1
650,6.937048193011871,0.0,-1.0356416725391049,1
651,6.191581444107281,0.0,0.6273532745048268,1
655,7.033413067384656,0.0,-1.1186736817094116,1
656,7.778342900215156,0.0,2.547710948719198,1
657,7.3645294797798035,0.0,0.7123775263693206,1
658,6.480930151495456,0.0,-0.3411843592616024,1
659,6.557696256800746,0.0,0.02352970388386111,1
660,8.577928698801637,0.0,-0.5816038762043994,1
663,6.721627960667796,0.0,1.3979138775170652,1
665,7.688323333379926,0.0,-0.3724630605619542,1
668,5.9701561271725705,0.0,1.1601379625268948,1
669,8.57708149549941,0.0,0.013287384551449843,1
671,5.926606976059814,0.0,-0.10115651193285624,1
672,8.206521361408628,0.0,-0.18790587747842957,1
676,7.781380435937886,0.0,2.3863996793549402,1
678,7.316132875354964,0.0,0.6384493330482276,1
680,7.333917136962134,0.0,1.034616128212505,1
684,5.6335866715385325,0.0,1.3050361734188594,1
691,7.907786576974749,0.0,-0.550945705631587,1
694,7.54671312173482,0.0,-1.1045908264125623,1
697,7.373285717648818,0.0,-0.23492588065565423,1
698,7.637847646993671,0.0,0.7314403000715709,1
703,7.463039187323793,0.0,0.4884271794740449,1
704,7.295987364913694,0.0,1.5566716337892283,1
707,7.490183855113203,0.0,0.321064602688287,1
711,7.663201183855386,0.0,-0.23828126650782544,1
713,6.458167173971033,0.0,0.2483597907489281,1
722,8.47143046352421,0.0,1.7597333801846264,1
724,7.605835700796962,0.0,-1.1144643610473202,1
725,5.609576741081202,0.0,0.1427705964218895,1
727,7.826673430368865,0.0,0.31910585901897615,1
731,7.535525728157194,0.0,0.9719572463802888,1
737,9.393491344962658,0.0,0.1746036128460673,1
738,6.843714977222564,0.0,1.0374410327436427,1
741,5.906903848361997,0.0,2.514460235337645,1
742,8.828379820932483,0.0,1.6219197122559978,1
747,6.4764601752236155,0.0,0.9025509353757348,1
753,7.75489030052612,0.0,-1.0259717762333598,1
756,6.956842099278299,0.0,-0.6492197437196958,1
760,7.154961102172763,0.0,-0.7919350274093453,1
761,7.120107196966859,0.0,0.41294141256842515,1
765,7.539258148304198,0.0,0.6436717972386053,1
767,7.224253058236913,0.0,0.18550775054215524,1
775,5.850659579895684,0.0,0.5390315890221393,1
776,8.553081865382369,0.0,0.46736701468106423,1
777,8.34862546140349,0.0,0.7865798610679247,1
779,6.453712652516023,0.0,-0.6378916566445434,1
784,7.715851097793715,0.0,-0.03494253997807539,1
785,6.372830325191911,0.0,0.683004505593647,1
795,10.14522760160747,0.0,0.7845363599554895,1
797,6.426264453775614,0.0,2.4696573626488876,1
808,6.624326433443788,0.0,1.3609364214938737,1
811,6.339747542115221,0.0,0.7042886355840547,1
812,6.949924651368948,0.0,0.8257300038657887,1
814,6.112719045969621,0.0,1.8464188212308825,1
816,7.021173798406268,0.0,0.35496314980906996,1
829,7.774227736453339,0.0,1.76912645957244,1
839,6.765258792640793,0.0,0.05560471154915314,1
840,6.50079390933216,0.0,0.6673444727956853,1
843,7.352660355194061,0.0,2.2288098346755794,1
849,7.128514324547483,0.0,-0.005098508927101175,1
852,8.495852055219727,0.0,0.8272542178161459,1
853,6.376569537757382,0.0,2.1739883568271727,1
855,7.234011252111879,0.0,0.10617499565691646,1
864,6.981911578050738,0.0,-0.863220182703643,1
866,8.147293920998827,0.0,1.2937138271313022,1
872,9.174138383389788,0.0,-1.0553582652053626,1
878,8.962494792030821,0.0,0.8155053615528928,1
879,7.965133074604829,0.0,-0.4165732036989265,1
880,6.04970738895287,0.0,1.1038934843943977,1
882,6.673455281278217,0.0,1.184049923877406,1
890,9.724774933659015,0.0,1.345076819082899,1
891,7.49501967859058,0.0,1.3359759234900261,1
893,9.61604304889708,0.0,0.34356106389979957,1
897,7.307783189339022,0.0,1.0124891426959548,1
898,7.743712760144039,0.0,-2.045012661787091,1
902,5.9786004376351265,0.0,1.0188813463200035,1
905,6.613467772780632,0.0,0.9882973091235292,1
908,6.846036207317981,0.0,0.27206771726719764,1
910,6.119491726971818,0.0,1.955096627463438,1
916,7.601492626794556,0.0,-0.04278593779295081,1
924,7.680644647362246,0.0,-1.2022533880382296,1
926,7.3343714700514235,0.0,0.05756597137249553,1
929,9.127752609234273,0.0,0.5001449341348683,1
931,6.807832843564635,0.0,0.08882422273559087,1
935,8.371574394275559,0.0,1.461121059737232,1
937,7.44380031235104,0.0,1.4908555248510436,1
940,8.166823012904647,0.0,0.7128652614178879,1
942,6.64376337065603,0.0,0.8928323014157047,1
948,7.497120516202824,0.0,0.04756095054884868,1
956,8.484343232056029,0.0,1.2784993304120977,1
958,8.948627070088115,0.0,0.9244565692317495,1
959,9.199313087124082,0.0,-0.08004865707674458,1
962,8.393407240045168,0.0,0.7186788876780772,1
970,7.7992570272451625,0.0,0.24712715776508382,1
976,6.308949077853127,0.0,1.3480156573483124,1
979,6.556864827036305,0.0,1.1216407180381847,1
989,6.6492605835204905,0.0,-0.6210898680997587,1
993,8.643724091316727,0.0,0.9547364635574511,1
998,7.404672246622391,0.0,1.0418712529297411,1
999,6.725046622109628,0.0,1.0330679215635241,1
1008,7.618604762917894,0.0,2.266711653741716,1
1010,8.153571801731621,0.0,0.5582459327207505,1
1013,6.505858465308766,0.0,1.977661148847161,1
1017,5.918844875123007,0.0,0.22227151256954863,1
1021,5.936331819872673,0.0,-0.30495270742436853,1
1023,5.848518297628989,0.0,0.0373693917828537,1
1032,7.544678415159785,0.0,2.3616238049777643,1
1040,7.717888014773022,0.0,0.1061035381805473,1
1041,7.727890016993139,0.0,0.44455519505173285,1
1042,6.711353234439589,0.0,-1.22967908588226,1
1043,7.084988605896156,0.0,-0.08624893438395265,1
1046,7.3116992451560865,0.0,-1.0486070001314491,1
1047,8.093596287495556,0.0,-0.9646886249279545,1
1053,7.940733558157454,0.0,0.8022576012600788,1
1054,6.182987526810138,0.0,1.692512258446408,1
1055,7.870920430387193,0.0,1.35988089268842,1
1057,7.668771362971273,0.0,-0.46567763206976465,1
1058,7.27155101761837,0.0,0.8874994995952438,1
1059,8.104677691135747,0.0,-0.2613327520497303,1
1061,8.148873277202195,0.0,-0.18476911781495065,1
1065,6.045841086426202,0.0,-0.8756859768943619,1
1071,8.480213253673869,0.0,-2.0988668211139734,1
1074,8.489377711849958,0.0,-0.42926956980123765,1
1078,7.692699956039019,0.0,0.7661829492068684,1
1079,9.311659486288544,0.0,2.3223630928832772,1
1082,7.43676842663263,0.0,2.204487398684053,1
1083,8.256349034327643,0.0,0.0009731405416411043,1
1085,7.136341605163052,0.0,0.4540602973920801,1
1089,7.546140673511918,0.0,-0.42822441320950233,1
1092,7.141903175607295,0.0,3.6304189383990835,1
1093,7.589561079435551,0.0,0.5531619864879608,1
1094,5.427955365181848,0.0,0.2044930558699009,1
1097,7.933947476518043,0.0,2.6083713738648937,1
1098,9.923912258237285,0.0,2.0037258517620713,1
1103,7.846588318918604,0.0,1.2763096826362592,1
1104,7.173669183144248,0.0,0.8649250868639855,1
1105,7.052308382018942,0.0,0.7992579915670668,1
1109,7.650103465076294,0.0,0.3783259540734585,1
1111,7.70215053579137,0.0,1.8443443182755586,1
1115,5.558640724936957,0.0,-0.2833923938347348,1
1121,8.764664971977366,0.0,1.9287265021969329,1
1124,7.643292902882376,0.0,-0.27411936248935,1
1127,7.0509205959355485,0.0,-0.1050078640153671,1
1130,8.33140342275181,0.0,-0.32809321294031235,1
1134,7.314983405977431,0.0,1.4357235992795658,1
1135,8.29517154948362,0.0,1.6925571620325732,1
1136,8.453634716789017,0.0,1.6550832326741791,1
1140,7.603869793685983,0.0,1.9345572723489484,1
1146,8.282987310628389,0.0,1.0960131523923353,1
1147,8.53691575464524,0.0,-0.27220744559102805,1
1148,7.577357311203285,0.0,0.09798151916066977,1
1149,9.063055276371832,0.0,1.6324575369356256,1
1151,7.406887203227122,0.0,1.3718803183595762,1
1152,7.165127520575466,0.0,1.0384999242841995,1
1156,8.110486744053969,0.0,0.922050957832366,1
1160,7.100425312666598,0.0,0.2969966452192685,1
1165,8.475971420220253,0.0,-0.3099117264149033,1
1167,7.991589547342404,0.0,0.206356629234496,1
1168,7.511014118538502,0.0,1.342335278509736,1
1174,6.74666574595919,0.0,0.3648238976761217,1
1176,7.440504691753237,0.0,-0.6626910917044335,1
1181,9.115122784263319,0.0,-0.8572985924652332,1
1184,10.036978169130514,0.0,-0.14418872416649642,1
1188,6.393715101813597,0.0,1.0799152268337815,1
1189,7.541789593853227,0.0,0.2891818783046643,1
1192,8.607395041845688,0.0,0.7444364124148333,1
1193,7.468375023048952,0.0,-0.370395213520876,1
1194,5.381664954815741,0.0,-0.8150232299326823,1
1200,8.531839707095271,0.0,0.519747314202431,1
1202,5.87877484867337,0.0,-0.25326446134908775,1
1206,8.603578570646214,0.0,1.8842592400435412,1
1209,6.582628535058894,0.0,-0.6656700753434197,1
1210,8.532490135838472,0.0,2.013988309215832,1
1212,8.262899733095793,0.0,2.4157463495661373,1
1216,8.504386831346507,0.0,0.6307449388680028,1
1217,7.375233571125065,0.0,2.6646827166683695,1
1220,6.703206867640241,0.0,-0.1831380576761822,1
1224,7.03275628429459,0.0,1.084003272880637,1
1227,7.614899101287087,0.0,-0.8369598287977023,1
1229,6.161095838916304,0.0,-0.13619632240913404,1
1231,7.138143577025412,0.0,-0.6986469537298445,1
1233,6.855831974929691,0.0,1.3852877286224707,1
1239,7.1162204923664545,0.0,0.7040896173632892,1
1243,5.923319757314905,0.0,-0.8112548300622335,1
1244,6.617698584095479,0.0,0.19926167433605746,1
1245,5.829173407315055,0.0,0.4135645235252462,1
1250,8.01821744316732,0.0,1.0751397630488495,1
1254,7.695706559418399,0.0,-0.0704761136008194,1
1257,7.4070196476711985,0.0,0.2311949053601336,1
1260,6.015169073810601,0.0,0.5299685879748379,1
1265,7.389896996279829,0.0,0.28169151278395854,1
1269,7.837261600062347,0.0,1.3264800534017307,1
1276,9.444365823119304,0.0,1.5177593411221488,1
1280,6.156585122845603,0.0,0.7442678934855008,1
1281,7.842251883312536,0.0,-0.8872165849186151,1
1284,5.904061230249564,0.0,0.8653084884552122,1
1285,6.861970412145849,0.0,0.021028879314438642,1
1286,7.146066008396695,0.0,0.9682947204892025,1
1288,6.273289542799441,0.0,0.1480535259140464,1
1290,5.529725573305497,0.0,0.27314171376731816,1
1292,7.361307822322313,0.0,3.2165677858621433,1
1295,8.405192255722419,0.0,-0.4143234789690209,1
1300,9.211253513169044,0.0,1.3400452311740054,1
1303,7.1232911975278475,0.0,3.252803476210373,1
1304,8.6880752364609,0.0,2.0074750700086588,1
1306,7.852795700413333,0.0,1.2766387542484101,1
1307,8.024041126803123,0.0,2.467372155804953,1
1310,6.892608939434613,0.0,-0.7216918217523296,1
1311,6.4770564402937945,0.0,1.9766557455338813,1
1320,7.307495430563767,0.0,0.3611692401872683,1
1324,7.073470584128913,0.0,1.1025967330513202,1
1327,5.928316239483141,0.0,0.8051082817611483,1
1328,6.119032227250539,0.0,1.2141288611972245,1
1329,8.815718401780952,0.0,1.1188680174043337,1
1330,6.8604788391496925,0.0,0.2857266424831177,1
1333,7.098830488265103,0.0,1.0760797854249926,1
1334,7.803583960272096,0.0,2.3812883216661644,1
1335,7.608822596078066,0.0,-0.04601746643711113,1
1336,7.366256631201981,0.0,0.2622673120506677,1
1337,6.664437481400463,0.0,2.59133230556787,1
1338,7.613987942931803,0.0,-0.6460697624197467,1
1339,7.759294005231102,0.0,1.912479439226449,1
1340,7.646556688933681,0.0,0.744599100506046,1
1343,7.069227987102618,0.0,-0.5531949659712687,1
1344,6.414289675869854,0.0,-0.9950721123712014,1
1345,8.764907668651523,0.0,0.1443565342759367,1
1346,8.181339343396239,0.0,1.2243958359539895,1
1352,6.922931235639833,0.0,1.8949713385771125,1
1353,7.985719659693921,0.0,-0.538933484472875,1
1354,6.975589675645482,0.0,0.3690706236130648,1
1357,7.188368239662902,0.0,1.3359468242767627,1
1359,7.345593753860226,0.0,0.2424301709787911,1
1360,5.701682619647187,0.0,0.2544984544425044,1
1367,7.390037242829448,0.0,0.906630085109055,1
1368,8.55277183245462,0.0,0.25220849883879226,1
1371,7.592402557668295,0.0,3.2217458468054283,1
1372,7.559372095860236,0.0,0.40915589422568593,1
1375,7.074771719217894,0.0,1.3032517080223445,1
1379,7.502475511670674,0.0,0.5633642401272836,1
1380,6.674182312727437,0.0,-0.7688652056873151,1
1383,9.631151928380447,0.0,0.7371764411701921,1
1385,7.791566025212329,0.0,-0.642177932496909,1
1388,6.787808317216626,0.0,-0.5582976448857202,1
1389,8.611882246740148,0.0,3.5130489763401096,1
1400,6.69567137098613,0.0,-0.876037011413644,1
1401,8.005580659499405,0.0,1.8811683196595081,1
1402,6.853442254592386,0.0,-0.14890394149785757,1
1403,6.1205588295287034,0.0,0.9689628654530689,1
1404,7.891916092433065,0.0,1.437283689880329,1
1406,6.540016928790596,0.0,0.8469355963366489,1
1407,8.292819895098065,0.0,1.9029568888328234,1
1408,7.771020644279078,0.0,-0.3812010521791668,1
1410,7.409347119036798,0.0,1.552512989673607,1
1418,6.135798757336527,0.0,1.1440276081065792,1
1419,8.355842605460001,0.0,1.7733618024544553,1
1420,6.983759982366951,0.0,0.6711541795951917,1
1421,5.316819139005786,0.0,0.7519663102133354,1
1424,8.349375653011343,0.0,2.13330584203062,1
1427,6.704580861616029,0.0,0.9005529110681225,1
1429,8.823202369345484,0.0,2.5549979093941273,1
1432,7.571393538545088,0.0,0.397259121004556,1
1434,7.09675787684319,0.0,1.4109523703604077,1
1435,7.5342441176735715,0.0,1.1205292031228806,1
1440,7.269244513022398,0.0,0.4535915231823126,1
1442,5.648875673981875,0.0,-0.10956470883199376,1
1444,6.417630449332846,0.0,-0.30134154620926545,1
1452,7.2540729482878055,0.0,0.9325164929602017,1
1457,8.234514318768719,0.0,0.8972643593236669,1
1458,7.515766674183291,0.0,-1.0815190364245866,1
1461,8.210991013233034,0.0,-1.0726694287454566,1
1462,5.881799599157463,0.0,0.16640579137433992,1
1465,5.915682995094313,0.0,1.0763688443071078,1
1466,6.8416339564977875,0.0,1.7694104398832118,1
1467,6.000561743408174,0.0,-0.08898954782869029,1
1477,6.604967067535009,0.0,1.2307018792799649,1
1478,7.980476345605077,0.0,1.552361547779423,1
1480,6.771515869254775,0.0,2.82768070105974,1
1482,8.403215467290721,0.0,0.4125862868074218,1
1487,8.306249577889158,0.0,2.083231105526578,1
1489,8.868524044609027,0.0,-0.9468405950153846,1
1493,7.322709016252641,0.0,2.139287857505041,1
1494,7.93217275982976,0.0,0.5843841862590389,1
8,0.0,-11.422275250728518,-4.984363346491188,2
15,0.0,-9.3570716767763,-6.668436976547094,2
16,0.0,-10.148311947253065,-5.139044280758512,2
17,0.0,-11.329596321758437,-6.916203652826219,2
19,0.0,-11.180650087514795,-5.946670638871868,2
21,0.0,-10.489898373835322,-4.600208696127608,2
34,0.0,-10.028586045186977,-5.028964002663899,2
39,0.0,-9.786117302529755,-2.981920282136847,2
49,0.0,-9.809742201508973,-6.311133479905806,2
50,0.0,-9.845478381338557,-6.084724423776731,2
52,0.0,-10.105216353617925,-4.673249551225657,2
56,0.0,-10.89346944158725,-5.687296192651046,2
61,0.0,-10.541972265362098,-6.46722955785747,2
69,0.0,-10.119245140506706,-6.153014200509557,2
70,0.0,-8.05007910600951,-6.602074855220301,2
73,0.0,-8.834628397197529,-5.128679833104583,2
79,0.0,-9.309508522136897,-5.974427727840466,2
86,0.0,-8.945433446243456,-5.194237231883695,2
97,0.0,-9.399784691829689,-5.199033801792536,2
98,0.0,-8.427778457358013,-6.048289536714639,2
99,0.0,-9.012169754244619,-4.15416008562684,2
101,0.0,-9.926625290883958,-5.221746078998823,2
107,0.0,-9.954249043476171,-5.912722847227815,2
109,0.0,-9.37405984555277,-5.1234432850989045,2
110,0.0,-7.666739289768528,-4.8254418684453055,2
114,0.0,-10.030882053855482,-4.330978258677099,2
118,0.0,-10.204065918252233,-3.8981846630590558,2
126,0.0,-11.209667919867101,-5.272910031792322,2
129,0.0,-10.789173969768143,-5.7024071591826555,2
131,0.0,-9.191001159550684,-4.93673487491432,2
136,0.0,-9.843944698856898,-5.124424696545682,2
137,0.0,-8.42816140389018,-4.00415456435638,2
141,0.0,-8.538809489494255,-5.947251244671815,2
145,0.0,-9.416961543957196,-5.003227042045204,2
147,0.0,-9.99945856418903,-5.023067996557007,2
151,0.0,-9.351846186159296,-5.076041457687192,2
160,0.0,-9.795698333066285,-5.046755427143655,2
162,0.0,-10.22672934534015,-4.836512365539544,2
166,0.0,-9.390613349452344,-4.779839171675768,2
167,0.0,-8.71128168816535,-6.454226458379475,2
168,0.0,-8.302065503531527,-4.228722433891046,2
171,0.0,-10.289715778440396,-5.658576890390266,2
173,0.0,-11.129964155122325,-5.520146773496762,2
176,0.0,-9.049481936667133,-5.2425387340303,2
177,0.0,-10.303953402118417,-5.686218637997501,2
184,0.0,-10.907402519088766,-3.9911234493665453,2
185,0.0,-10.880659984183286,-6.272960836596895,2
197,0.0,-9.496398361849874,-4.935837980579245,2
203,0.0,-10.265201933674392,-6.339454734843305,2
204,0.0,-9.82630930994317,-5.877460268677812,2
205,0.0,-9.300200587866987,-6.685749685533132,2
206,0.0,-9.712366272921084,-5.769443834768028,2
208,0.0,-9.022958994486562,-5.668250838309435,2
210,0.0,-10.162807575649564,-6.148547140298989,2
213,0.0,-9.907355440222583,-5.599813403432038,2
217,0.0,-9.514251046561862,-5.3376160293051935,2
218,0.0,-7.661568365013407,-5.412503887576079,2
219,0.0,-11.17147463771344,-3.913669130661674,2
221,0.0,-8.467334273681796,-3.3917500096756408,2
225,0.0,-11.948622955614168,-4.971562466907386,2
226,0.0,-9.513651009147276,-5.627891645659855,2
227,0.0,-9.556306189626287,-6.384982651394786,2
230,0.0,-9.68410760100448,-5.586848581582998,2
234,0.0,-11.11663229329341,-6.497350865676425,2
235,0.0,-10.238484519928612,-4.885400574115144,2
237,0.0,-10.99641427089827,-5.973426412730047,2
243,0.0,-11.306093918696153,-4.030549367667598,2
244,0.0,-10.132466032189454,-5.19539613640434,2
248,0.0,-9.815014757050715,-5.777411355416761,2
249,0.0,-11.080375263987376,-4.965453547839691,2
254,0.0,-9.03289101963427,-5.77345506749342,2
255,0.0,-9.113133696492051,-6.947861633031598,2
260,0.0,-10.68076600492124,-5.5426493240640555,2
261,0.0,-11.42700949741486,-6.262843534363618,2
262,0.0,-9.345113774504199,-5.526645218277093,2
263,0.0,-8.296404315565095,-4.052736930790076,2
266,0.0,-9.235611884574185,-3.8961861330785976,2
273,0.0,-12.47743048113217,-6.321503069927549,2
275,0.0,-11.288956882798356,-4.378759584787626,2
283,0.0,-10.642104187068645,-5.507234568904125,2
289,0.0,-9.490484862959217,-5.804976485285648,2
291,0.0,-10.156467823290718,-4.923978365663417,2
292,0.0,-11.050283398139616,-5.1632254632929575,2
301,0.0,-9.22753033292387,-6.116767825529416,2
302,0.0,-12.40942727189827,-4.953190950902581,2
304,0.0,-10.522749796795216,-4.839110667508499,2
314,0.0,-9.762027907387894,-3.9017939079789823,2
315,0.0,-8.955611611127015,-4.84870587612072,2
316,0.0,-7.935770253717305,-5.275601430117813,2
317,0.0,-11.144091008809006,-4.9654329567745465,2
319,0.0,-9.226730871284152,-5.164327989543506,2
322,0.0,-9.518425004351094,-6.957504235076398,2
325,0.0,-9.49675159994612,-5.530021441272053,2
331,0.0,-9.084681623883407,-6.761777114403574,2
332,0.0,-11.320605559934144,-6.138170631746037,2
335,0.0,-10.485624428507661,-5.367783509205801,2
340,0.0,-10.07265244783773,-6.01406876585691,2
341,0.0,-11.610681635611702,-4.512561660808674,2
342,0.0,-8.422557157344041,-4.930324117039396,2
343,0.0,-10.012626149000734,-4.599535717179187,2
347,0.0,-10.498943928770592,-5.895627311884958,2
349,0.0,-9.6443491475613,-4.629690606632995,2
351,0.0,-9.872241473466365,-4.127253097274805,2
353,0.0,-11.099854237005722,-5.777608551463008,2
356,0.0,-9.824520013057008,-4.010052220276725,2
359,0.0,-10.248302400559615,-2.852397587680494,2
361,0.0,-7.895411455681275,-3.9997831797183085,2
363,0.0,-8.613908215737213,-6.007117230605132,2
367,0.0,-7.710614242841587,-3.890772651093408,2
368,0.0,-10.440145783436902,-3.7342809922790288,2
369,0.0,-8.324071522079544,-6.261044269592089,2
370,0.0,-10.09616625509139,-4.491545518140138,2
371,0.0,-8.88606946604595,-6.227447329322452,2
375,0.0,-10.351188983691697,-5.894203142822024,2
